OBJECTID,CECPlantID,PlantName,Retired Plant,Operator Company,County,Capacity_Latest,Units,PriEnergySource,StartDate,CEC_Jurisdictional,x,y
5508,W0292,Altech III (NAWP Inc. - 6087) (retired 9/30/2019),1,Seawest Energy Group,Riverside,0,WPRS 1,WND,1/1/1983 12:00:00 AM,0,-116.736231031,33.9128243110001
5509,W0382,Alta Mesa Phase III - In Litigation - No reporting,0,See WPRS for details,Riverside,9.5,WPRS 1,WND,1/1/1997 12:00:00 AM,0,-116.663302446,33.9450114140001
5510,W0402,Nestle Waters,0,Foundation Windpower,Riverside,3.24,WPRS 1,WND,12/1/2012 12:00:00 AM,0,-116.751671936,33.9177389160001
5511,W0452,Cabazon Wind,0,See WPRS for details,Riverside,38.85,WPRS 1,WND,12/3/1984 12:00:00 AM,0,-116.718346588,33.914878964
5512,S0250,North Palm Springs 1A,0,Solar Power Inc,Riverside,2.8,1,SUN,4/2/2012 12:00:00 AM,0,-116.595189548,33.923234338
5513,S0251,North Palm Springs 4A,0,Solar Power Inc,Riverside,4.9,1,SUN,11/2/2012 12:00:00 AM,0,-116.562396592,33.909299462
5514,S0363,Palm Springs SD - Cathedral City HS,0,EDP Renewables North America LLC,Riverside,1,1,SUN,8/9/2013 12:00:00 AM,0,-116.450056258,33.8027440110001
5515,S0365,Palm Springs SD - Palm Springs HS,0,EDP Renewables North America LLC,Riverside,1.02,1,SUN,8/28/2013 12:00:00 AM,0,-116.520793566,33.8190428680001
5516,S9401,Garnet Solar Power Generation Station 1,0,Not Available,Riverside,4,1,SUN,12/1/2014 12:00:00 AM,0,-116.544000718,33.8929450040001
5517,S0640,Desert Hot Springs 2,0,Not Available,Riverside,1.5,Unit 1,SUN,12/31/2013 12:00:00 AM,0,-116.530127229,33.922988919
5518,G0119,Municipal Cogeneration Plant (Palm Springs),1,City of Palm Springs,Riverside,1.13,"GEN1, GEN2, Unit 1",NG,6/1/1985 12:00:00 AM,0,-116.511096546,33.824959386
5519,G0512,Sentinel Energy Center,0,DGC Operations LLC,Riverside,800,"1, 2, 3, 4, 5, 6, 7, 8",NG,5/10/2013 12:00:00 AM,1,-116.572586428,33.936540715
5520,G0818,Indigo Generation LLC,0,DGC Operations LLC,Riverside,135,"Indigo1, Indigo2, Indigo3",NG,7/26/2001 12:00:00 AM,1,-116.552979525,33.9112510040001
5521,W0261,San Gorgonio Farms Wind Farm,0,San Gorgornio Farms Inc,Riverside,30.9,WPRS 1,WND,3/1/1983 12:00:00 AM,0,-116.614712854,33.927413857
5522,W0277,Phoenix Wind (Section 20 Trust),0,Seawest Energy Group,Riverside,2.1,WPRS 1,WND,1/10/1985 12:00:00 AM,0,-116.570554692,33.9393802860001
5523,W0278,East Winds Project (NAWP Inc),0,Seawest Energy Group,Riverside,3,WPRS 1,WND,1/1/1983 12:00:00 AM,0,-116.548066171,33.891719483
5524,W0283,San Gorgonio Westwinds II,0,Terra-Gen Operating Company,Riverside,43.4,WPRS 1,WND,1/1/1983 12:00:00 AM,0,-116.583257392,33.9353677190001
5525,W0286,Karen Avenue Wind Farm,0,San Gorgornio Farms Inc,Riverside,11.7,WPRS 1,WND,1/1/1983 12:00:00 AM,0,-116.56076177,33.9219458380001
5526,W0299,Green Power I (Dutch Energy Corp) (retired May 2022),1,Seawest Energy Group,Riverside,16.2,WPRS 1,WND,4/13/1990 12:00:00 AM,0,-116.595767301,33.909188285
5527,W0311,Painted Hills Wind Developers (Zond Systems Inc - 6112) (retired 11/30/2019),1,Not Available,Riverside,0,WPRS 1,WND,1/1/1983 12:00:00 AM,0,-116.618229405,33.9387156490001
5528,W0318,"Wintec Energy, Ltd.",1,Windpower Partners 1993 LP,Riverside,0,WPRS 1,WND,12/22/1986 12:00:00 AM,0,-116.56695025,33.9110582590001
5529,W0360,Mountain View III,0,See WPRS for details,Riverside,22.44,WPRS 1,WND,12/15/2003 12:00:00 AM,0,-116.591444945,33.918562788
5530,W0361,"Whitewater Hill Partners, LLC",0,Terra-Gen Operating Company,Riverside,61.5,WPRS 1,WND,8/31/2002 12:00:00 AM,0,-116.623103702,33.9222097680001
5531,W0364,Dillon Wind,0,FPL Energy Operating Services Inc,Riverside,45,WPRS 1,WND,4/18/2008 12:00:00 AM,0,-116.587362183,33.9385452240001
5532,W0365,Difwind Farms LTD I (retired 3/31/2019),1,FPL Energy Operating Services Inc,Riverside,0,WPRS 1,WND,1/1/1983 12:00:00 AM,0,-116.568109444,33.8967860860001
5533,W0366,Difwind Farms LTD II (retired 3/31/2019),1,FPL Energy Operating Services Inc,Riverside,0,WPRS 1,WND,1/1/1983 12:00:00 AM,0,-116.564034094,33.899980412
5534,W0386,Difwind Farms LTD V (retired 12/31/2019),1,EDF Renewable Energy Inc,Riverside,0,WPRS 1,WND,3/31/2005 12:00:00 AM,0,-116.572914591,33.9303464400001
5535,W0391,"Edom Hills Project 1, LLC",0,BP Wind Energy North America,Riverside,20,WPRS 1,WND,1/1/1983 12:00:00 AM,0,-116.459631413,33.885205114
5536,W0413,"WAGNER WIND, LLC",0,See WPRS for details,Riverside,6,WPRS 1,WND,7/30/2013 12:00:00 AM,0,-116.555823777,33.909701166
5537,W0430,Mountain View IV,0,See WPRS for details,Riverside,49,WPRS 1,WND,12/31/1989 12:00:00 AM,0,-116.562557515,33.8823783990001
5538,W0437,Wintec Energy #2-A,0,See WPRS for details,Riverside,1.32,WPRS 1,WND,2/23/2012 12:00:00 AM,0,-116.560631692,33.9133543890001
5539,W0439,Dutch Energy Wind Farm (retired 1/24/2020),1,See WPRS for details,Riverside,0,WPRS 1,WND,1/1/1983 12:00:00 AM,0,-116.560254917,33.8916430960001
5540,W0440,Garnet Wind Energy Center,0,See WPRS for details,Riverside,6.5,WPRS 1,WND,6/2/2009 12:00:00 AM,0,-116.582376721,33.90752136
5541,W0447,San Gorgonio Wind,0,See WPRS for details,Riverside,49.5,WPRS 1,WND,12/31/1989 12:00:00 AM,0,-116.550649958,33.916714201
5542,W0450,Mountain View I (Retired 12/3/2021),0,S-Power (Sustainable Power Group),Riverside,0,WPRS 1,WND,3/24/2001 12:00:00 AM,0,-116.573192123,33.9229931520001
5543,W0451,Mountain View II (Retired 12/3/2021),1,See WPRS for details,Riverside,0,WPRS 1,WND,9/17/2001 12:00:00 AM,0,-116.573702203,33.916981084
5544,W0300,"Westwind Partners, LLC (ENXCO) - Decommissioned 7/1/2016",1,Westwind Association,Riverside,0,WPRS 1,WND,1/1/1983 12:00:00 AM,0,-116.567514805,33.9456280110001
5545,W0478,"Painted Hills Wind Holdings, LLC",0,"Terra-Gen, LLC",Riverside,46.8,WPRS 1,WND,3/17/2021 12:00:00 AM,0,-116.543666116,33.907882065
5546,W0479,"Coachella Wind Holdings, LLC",0,"Terra-Gen, LLC",Riverside,61.2,WPRS 1,WND,3/31/2021 12:00:00 AM,0,-116.543666116,33.907882065
5547,S0367,Palm Springs SD - Rancho Mirage HS,0,EDP Renewables North America LLC,Riverside,1,1,SUN,8/28/2013 12:00:00 AM,0,-116.433669096,33.823610387
5548,S0256,Desert Sunlight 250,0,First Solar Electric (California) LLC,Riverside,115.92,DSL250,SUN,12/25/2013 12:00:00 AM,0,-115.403544769,33.8114453540001
5549,S0257,Desert Sunlight 300,0,First Solar Electric (California) LLC,Riverside,192.77,DSL300,SUN,10/15/2013 12:00:00 AM,0,-115.404889881,33.824324892
5550,E0211,Oxnard Wastewater Treatment Plant,0,City of Oxnard Wastewater Division,Ventura,1.5,"7610, 7710, 7810",OBG,8/1/1981 12:00:00 AM,0,-119.184446236,34.141319535
5551,G0421,Ormond Beach Generating Station,0,GenOn Holdings Inc.,Ventura,1612.8,"UNIT 1, UNIT 2",NG,8/3/1971 12:00:00 AM,0,-119.168804653,34.1301561880001
5552,G0677,Oxnard Mill (New-Indy Containerboard),0,New-Indy Oxnard LLC,Ventura,29,921-2015,NG,3/1/1986 12:00:00 AM,0,-119.183653597,34.1415706880001
5553,H0193,Franklin,0,Los Angeles Department of Water & Power (LADWP),Los Angeles,2,Unit 1,WAT,6/3/1921 12:00:00 AM,0,-118.413791449,34.1039955960001
5554,H0466,San Gorgonio 2,0,Southern California Edison (SCE),Riverside,0.94,1,WAT,12/1/1923 12:00:00 AM,0,-118.425296408,34.0088784380001
5555,H0467,Sawtelle,0,Los Angeles Department of Water & Power (LADWP),Los Angeles,1,1,WAT,6/1/1986 12:00:00 AM,0,-118.467286727,34.0718397270001
5556,H0472,Sepulveda Canyon,0,Metropolitan Water District,Los Angeles,8.54,1,WAT,3/1/1982 12:00:00 AM,0,-118.479817213,34.0969732880001
5557,G0582,Saint Johns Health Center (Retired 1/1/2004),1,Saint Johns Health Center,Los Angeles,0,TG-1,NG,2/1/1992 12:00:00 AM,0,-118.480192049,34.030412375
5558,G0756,Television City Cogen LP (Retired 2002),1,Television City Cogen LP,Los Angeles,0,CBSS,NG,6/1/1984 12:00:00 AM,0,-118.358832414,34.075251918
5559,H0541,Venice,0,Metropolitan Water District,Los Angeles,10.12,1,WAT,5/1/1982 12:00:00 AM,0,-118.416807953,34.0113074380001
5560,S9154,West Los Angeles VA Health Care System,0,Not Available,Los Angeles,9,1,SUN,1/1/2012 12:00:00 AM,0,-118.450477698,34.051525214
5561,S9157,CBS Television City,0,Not Available,Los Angeles,1.84,1,SUN,1/1/2013 12:00:00 AM,0,-118.359677796,34.0747949080001
5562,G0763,UCLA Energy Systems Facility,0,Parsons Energy & Chemical,Los Angeles,43,"CTG-1, CTG-2, STG-1",NG,1/1/1994 12:00:00 AM,0,-118.44669033,34.06731059
5563,G0588,Coldgen; Sunlaw (Federal Plant) - Retired September 2002,1,Sunlaw Energy Partners I LP,Los Angeles,0,"GEN1, GEN2",NG,7/1/1986 12:00:00 AM,0,-118.217066388,33.9969258560001
5564,G0754,Grogen Sunlaw (Growers),1,Sunlaw Energy Partners I LP,Los Angeles,0,GEN1,NG,6/9/1986 12:00:00 AM,0,-118.207710985,34.005794682
5565,S0183,LA County MTA/Metro,0,LA County MTA/Metro,Los Angeles,1.05,SIP742152,SUN,4/1/2009 12:00:00 AM,0,-118.229206671,34.058514717
5566,S0184,Dependable Highway Express,0,Dependable Highway Express Inc,Los Angeles,1.05,SIP1027942,SUN,3/2/2012 12:00:00 AM,0,-118.224033291,34.02761894
5567,S0369,ELACC - Parking Lot,0,Not Available,Los Angeles,1,1,SUN,3/27/2008 12:00:00 AM,0,-118.148090545,34.0402559120001
5568,S9114,MTA,0,Not Available,Los Angeles,1.2,1,SUN,1/1/2012 12:00:00 AM,0,-118.229401845,34.0572094730001
5569,S9116,Dependable Highway Express Inc,0,Not Available,Los Angeles,1.2,1,SUN,1/1/2012 12:00:00 AM,0,-118.223958818,34.0268971460001
5570,S9156,Occidental College Solar Project,0,Not Available,Los Angeles,1.14,1,SUN,1/1/2013 12:00:00 AM,0,-118.206800342,34.128197748
5571,E0113,"Commerce Refuse To Energy (Retired June 30, 2018)",1,Sanitation Districts of Los Angeles County,Los Angeles,0,1,MSW,11/1/1986 12:00:00 AM,0,-118.153779327,33.9948565290001
5572,G0231,Glenarm,0,City of Pasadena,Los Angeles,226.76,"G9, GT 1, GT 2, GT 3, GT 4, GT 5",NG,1/1/1975 12:00:00 AM,0,-118.148730678,34.1266827800001
5573,G0028,Cenveo Anderson Lithograph (Shutdown May 2009),1,Cenveo Corporation,Los Angeles,0,"GCTG-1, STG-1",NG,7/19/1995 12:00:00 AM,0,-118.141118568,33.988509433
5574,G0061,Broadway (Retired 12/31/2016),1,City of Pasadena,Los Angeles,0,"B1, B2, B3",NG,3/1/1955 12:00:00 AM,0,-118.147757994,34.126089762
5575,G0145,Smurfit Stone Container Corporation - Retired August 2002,1,Jefferson Smurfit Container Corp,Los Angeles,0,1,NG,6/1/1986 12:00:00 AM,0,-118.235028166,33.9913836970001
5576,G0203,NP Cogen Inc - Retired December 2001,1,Newark Pacific Paperboard Corp (NP Cogen Inc),Los Angeles,0,"GNGT, GNST",NG,12/1/1982 12:00:00 AM,0,-118.165551863,33.982172023
5577,G0262,Los Angeles Cold Storage - Retired Dec 2003,1,Los Angeles Cold Storage Company,Los Angeles,0,1,NG,8/11/1989 12:00:00 AM,0,-118.239050095,34.043762588
5578,G0652,Vernon (includes H. Gonzales),0,City of Vernon,Los Angeles,41.8,"VER1, VER2, VER3, VER4, VER5, VER6, VER7",OIL,8/1/1933 12:00:00 AM,0,-118.221766598,33.9988249190001
5579,G0758,Civic Center Cogen (retired 3/2020),1,LA County ISD (Civic Center),Los Angeles,0,"Brush, Fuji",NG,8/1/1988 12:00:00 AM,0,-118.243717899,34.056493183
5580,G0894,Malburg Power Plant,0,City of Vernon Public Utilities,Los Angeles,158.8,"M1, M2, M3",NG,10/17/2005 12:00:00 AM,1,-118.220446359,33.9988742620001
5581,H0412,Rio Hondo,0,Metropolitan Water District,Los Angeles,1.91,1,WAT,12/1/1993 12:00:00 AM,0,-118.099258979,34.0047166860001
5582,S0442,Pico Rivera,0,Not Available,Los Angeles,0.9,Unit 1,SUN,11/20/2015 12:00:00 AM,0,-118.103273314,33.982257728
5583,E0127,Puente Hills Energy Recovery,0,Sanitation Districts of Los Angeles County,Los Angeles,50,"GEN 1, GEN 2",LFG,1/1/1984 12:00:00 AM,0,-118.024191305,34.023791762
5584,E0128,Puente Hills Gas-to-Energy Facility  Phase II (Retired 12/31/2016),1,Sanitation Districts of Los Angeles County,Los Angeles,0,"Gen-3, Gen-4, Gen-5",LFG,1/1/2006 12:00:00 AM,0,-118.024529667,34.0236632680001
5585,E0261,Whittier LFG Power Plant 1,0,J&A Santa Maria,Los Angeles,2.2,"ENG1, ENG2",LFG,12/1/2006 12:00:00 AM,0,-118.047230113,33.9707088750001
5586,G0757,California Institute of Technology,0,California Institute of Technology,Los Angeles,12.5,"GEN1, GEN2, GEN3, GEN4, GEN5",NG,1/1/2000 12:00:00 AM,0,-118.122353193,34.1400354900001
5587,G0928,Walnut Creek Energy Park,0,Walnut Creek Energy LLC,Los Angeles,500.5,"1, 2, 3, 4, 5",NG,12/29/2012 12:00:00 AM,1,-117.945152284,34.00853347
5588,G1072,"Irwindale Brew Yard LLC (formerly Molson, MillerCoors)",0,"IBY, LLC",Los Angeles,14.23,"D175, D176, S-1, T-100, T-200",NG,1/1/2002 12:00:00 AM,0,-117.939867804,34.1266691000001
5589,H0437,San Dimas Hydro Recovery Plant,0,Metropolitan Water District,Los Angeles,9.92,1,WAT,3/1/1981 12:00:00 AM,0,-117.79574691,34.1275285510001
5590,H0443,San Dimas Wash,0,San Gabriel Valley Municipal Water District,Los Angeles,1.05,UNIT 1,WAT,3/1/1986 12:00:00 AM,0,-117.805052868,34.124161256
5591,G0437,Paper-Pak Industries (Shutdown 12/31/2008),1,Paper-Pak Industries,Los Angeles,0,GEN1,NG,1/1/1984 12:00:00 AM,0,-117.764711273,34.0952988350001
5592,G0562,AltaGas Pomona Energy Inc (cogen prior to 2016) (retired 9/6/2019),1,North American Energy Services Company,Los Angeles,0,1,NG,1/2/1985 12:00:00 AM,0,-117.774077544,34.059034017
5593,G0565,Blue Heron Paper - Retired 2006,1,Blue Heron Paper Co of California,Los Angeles,0,Unit 1,NG,12/1/1966 12:00:00 AM,0,-117.784008189,34.059222262
5594,G1042,Pacific Palms Cogeneration (shutdown Dec 2014),1,Intertie,Los Angeles,0,1,NG,11/1/2002 12:00:00 AM,0,-117.927704704,34.0208841370001
5595,S0221,Industry MetroLink PV 1,0,Intertie,Los Angeles,1.5,1,SUN,5/1/2012 12:00:00 AM,0,-117.844814941,34.009574921
5596,S0527,Weymouth Solar Plant,0,Metropolitan Water District,Los Angeles,2.99,Unit 1,SUN,6/1/2016 12:00:00 AM,0,-117.783581792,34.107765081
5597,S9258,United States Department of Agriculture  Forest Service,0,Not Available,Los Angeles,0.25,Unit 1,SUN,12/31/2014 12:00:00 AM,0,-117.800387318,34.1058005200001
5598,E0152,MM West Covina LLC,0,OPAL Fuels,Los Angeles,6.8,"GEN1, GEN2",LFG,6/1/1993 12:00:00 AM,0,-117.906155447,34.0335435010001
5599,E0129,"Spadra Landfill Gas to Energy (Retired September 30, 2015)",1,Sanitation Districts of Los Angeles County,Los Angeles,0,GEN 1,LFG,4/4/1991 12:00:00 AM,0,-117.821685195,34.0409230650001
5600,S0709,Walnut High,0,Tesla Inc.,Los Angeles,1.23,91714744-CA,SUN,9/30/2019 12:00:00 AM,0,-117.851148358,34.0227049470001
5601,G0415,Black Hills Ontario Facility -Retired February 2009,1,Black Hills Ontario LLC,San Bernardino,0,"Unit 1, Unit 2",NG,12/1/1984 12:00:00 AM,0,-117.641010256,34.0561415110001
5602,S0118,SPVP002 Chino Rooftop Solar (retired 12/31/2023),1,Southern California Edison (SCE),San Bernardino,0,1,SUN,10/1/2009 12:00:00 AM,0,-117.700857139,33.9850236
5603,S0199,SPVP032 Ontario - Kennedy 2 (retired 12/31/2023),1,Southern California Edison (SCE),San Bernardino,0,1,SUN,12/22/2011 12:00:00 AM,0,-117.571907086,34.0324546190001
5604,S0210,SS San Antonio West  LLC,0,Not Available,Riverside,1.87,Unit 1,SUN,6/14/2012 12:00:00 AM,0,-117.659051908,33.966779995
5605,S0433,Terra Francesco,0,Kona Solar LLC,San Bernardino,1.49,TF,SUN,3/1/2015 12:00:00 AM,0,-117.605560256,34.0394105560001
5606,G0404,Chino Cogeneration,0,GE,San Bernardino,31.2,"GEN 1, GEN 2",NG,3/1/1988 12:00:00 AM,0,-117.680842836,33.98954367
5607,G0522,San Antonio Community Hospital,0,San Antonio Community Hospital,San Bernardino,2.7,"Unit 1, Unit 2, Unit 3",NG,1/1/1985 12:00:00 AM,0,-117.638244202,34.102399173
5608,S9412,Jurupa Valley Solar PV,0,Sacramento PV Energy LLC,San Bernardino,1.5,1,SUN,1/3/2014 12:00:00 AM,0,-117.591767387,34.0504843890001
5609,G0922,Riverside Energy Resource Center,0,City of Riverside Public Utilities Department,Riverside,192,"1, 2, 3, 4",NG,6/1/2006 12:00:00 AM,0,-117.452953062,33.96327376
5610,G9333,Etiwanda Peaker,0,Southern California Edison (SCE),San Bernardino,49,1,NG,8/1/2007 12:00:00 AM,0,-117.533887348,34.0904349580001
5611,G9444,Mira Loma Peaker,0,Southern California Edison (SCE),San Bernardino,49,1,NG,8/1/2007 12:00:00 AM,0,-117.56083111,34.0053449170001
5612,H0174,Etiwanda,0,Metropolitan Water District,San Bernardino,23.9,1,WAT,7/1/1994 12:00:00 AM,0,-117.525641546,34.1034159600001
5613,S0128,SPVP003 Rialto (retired 12/31/2023),1,Southern California Edison (SCE),San Bernardino,0,1,SUN,3/1/2011 12:00:00 AM,0,-117.400027544,34.0941725120001
5614,S0136,SPVP006 Ontario (retired 12/31/2023),1,Southern California Edison (SCE),San Bernardino,0,1,SUN,8/1/2011 12:00:00 AM,0,-117.57131436,34.0416745970001
5615,S0186,SPVP008 Ontario (retired 12/31/2023),1,Southern California Edison (SCE),San Bernardino,0,1,SUN,12/30/2010 12:00:00 AM,0,-117.565673266,34.042061473
5616,S0187,SPVP009 Ontario (retired 12/31/2023),1,Southern California Edison (SCE),San Bernardino,0,1,SUN,1/10/2011 12:00:00 AM,0,-117.57057928,34.0429802560001
5617,S0188,SPVP010 Fontana (Etiwanda) (retired 12/31/2023),1,Southern California Edison (SCE),San Bernardino,0,1,SUN,5/18/2011 12:00:00 AM,0,-117.517109556,34.0748594560001
5618,S0191,SPVP015 Fontana (Etiwanda) includes SPVP001 (retired 12/31/2023),1,Southern California Edison (SCE),San Bernardino,0,1,SUN,12/29/2010 12:00:00 AM,0,-117.516713129,34.080228461
5619,S0193,SPVP017 Fontana (Etiwanda) (retired 12/31/2023),1,Southern California Edison (SCE),San Bernardino,0,1,SUN,12/14/2011 12:00:00 AM,0,-117.512913915,34.073447921
5620,S0194,SPVP018 Fontana (Etiwanda) (retired 12/31/2023),1,Southern California Edison (SCE),San Bernardino,0,1,SUN,5/23/2011 12:00:00 AM,0,-117.516630669,34.083996583
5621,S0196,SPVP023 Fontana (Etiwanda) (retired 12/31/2023),1,Southern California Edison (SCE),San Bernardino,0,1,SUN,5/12/2011 12:00:00 AM,0,-117.520278542,34.0801525030001
5622,S0197,SPVP026 Rialto (retired 12/31/2023),1,Southern California Edison (SCE),San Bernardino,0,1,SUN,8/26/2011 12:00:00 AM,0,-117.425342552,34.132376761
5623,S0200,SPVP033 Ontario - Kennedy 3 (retired 12/31/2023),1,Southern California Edison (SCE),San Bernardino,0,1,SUN,12/12/2011 12:00:00 AM,0,-117.568678159,34.0326335710001
5624,S0227,SPVP027 Rialto (retired 12/31/2023),1,Southern California Edison (SCE),San Bernardino,0,1,SUN,11/27/2012 12:00:00 AM,0,-117.425482942,34.127199166
5625,S0444,Tequesquite Landfill Solar PV Project,0,CD Arevon USA Inc.,Riverside,7.5,Unit 1,SUN,9/9/2015 12:00:00 AM,0,-117.410209783,33.973504002
5626,S0446,Rancho Cucamonga Distribution #1,0,Altus Power,San Bernardino,1.75,Unit 1,SUN,10/21/2014 12:00:00 AM,0,-117.553652352,34.1001061210001
5627,S0447,SunE - Rochester,0,Not Available,San Bernardino,1,Unit 1,SUN,10/16/2015 12:00:00 AM,0,-117.544492243,34.097919608
5628,S0448,SunE - Mira Loma,0,Not Available,Riverside,0.5,Unit 1,SUN,10/16/2015 12:00:00 AM,0,-117.517391859,34.028557156
5629,S0449,SunE - Dupont Ontario,0,Not Available,San Bernardino,0.65,Unit 1,SUN,10/16/2015 12:00:00 AM,0,-117.553234853,34.0451414030001
5630,S0453,SunE - E Philadelphia Ontario,0,Not Available,San Bernardino,1.3,Unit 1,SUN,10/16/2015 12:00:00 AM,0,-117.534092799,34.0359861540001
5631,S0454,SunE - Jurupa Fontana,0,Not Available,San Bernardino,1.19,Unit 1,SUN,10/16/2015 12:00:00 AM,0,-117.519097642,34.0389520410001
5632,S0572,Dulles,0,Golden Solar LLC (Dulles),Riverside,2,Unit 1,SUN,11/17/2016 12:00:00 AM,0,-117.51740061,34.029799095
5633,S0595,Milliken Landfill Solar,0,Not Available,San Bernardino,3,Unit 1,BAT,6/23/2017 12:00:00 AM,0,-117.568207972,34.0391904250001
5634,S0119,SPVP001 Etiwanda Rooftop Solar (Merged with S0191),1,Southern California Edison (SCE),San Bernardino,0,1,SUN,11/1/2008 12:00:00 AM,0,-117.517024557,34.08141284
5635,S9167,SPVP012 Ontario (retired 12/31/2023),1,Southern California Edison (SCE),San Bernardino,0,1,SUN,1/1/2011 12:00:00 AM,0,-117.561861166,34.0420501770001
5636,E0206,MN Milliken Genco LLC (Retired 2014),1,OPAL Fuels,San Bernardino,0,"1, 2",LFG,7/1/2003 12:00:00 AM,0,-117.558669132,34.0364916
5637,E0209,MN Mid Valley Genco LLC (retired 12/31/2016),1,OPAL Fuels,San Bernardino,0,"1, 2",LFG,6/1/2003 12:00:00 AM,0,-117.42733605,34.142523501
5638,G0280,Ontario Mill (New-Indy Containerboard),0,New-Indy Ontario LLC,San Bernardino,32,"GEN1, North, South",NG,6/1/1985 12:00:00 AM,0,-117.54035882,34.0453968620001
5639,G0201,Etiwanda Generating Station (Retired 6/1/2018),1,NRG California South LP,San Bernardino,0,"UNIT 1, UNIT 2, UNIT 3, UNIT 4, UNIT 5",NG,7/10/1953 12:00:00 AM,0,-117.527171544,34.090994648
5640,S9414,Champagne Solar PV,0,Sacramento PV Energy LLC,San Bernardino,1.23,1,SUN,1/3/2014 12:00:00 AM,0,-117.5308103,34.0446557130001
5641,W0397,IEUA,0,Foundation Windpower,San Bernardino,1,WPRS 1,WND,6/1/2011 12:00:00 AM,0,-117.526442458,34.084939639
5642,G0911,Agua Mansa Power Plant,0,Noresco El Colton LLC,San Bernardino,60.5,Unit 1,NG,5/18/2003 12:00:00 AM,0,-117.360452023,34.041617107
5643,H0372,Ontario 1,0,Southern California Edison (SCE),San Bernardino,0.6,1,WAT,12/1/1902 12:00:00 AM,0,-117.256774303,34.084363056
5644,H0373,Ontario 2,0,Southern California Edison (SCE),San Bernardino,0.32,1,WAT,6/1/1963 12:00:00 AM,0,-117.251821224,34.0855441590001
5645,G0523,Mountainview Power - Retired December 2005,1,Southern California Edison (SCE),San Bernardino,0,"MV 1, MV 2",NG,7/1/1957 12:00:00 AM,0,-117.240713027,34.081985327
5646,S0158,SPVP005 Redlands (retired 12/31/2023),1,Southern California Edison (SCE),San Bernardino,0,1,SUN,8/1/2011 12:00:00 AM,0,-117.231104021,34.0863175920001
5647,S0185,SPVP007 Redlands (retired 12/31/2023),1,Southern California Edison (SCE),San Bernardino,0,1,SUN,12/29/2010 12:00:00 AM,0,-117.228082494,34.0863644410001
5648,S0189,SPVP011 Redlands RDC 4 (retired 12/31/2023),1,Southern California Edison (SCE),San Bernardino,0,1,SUN,10/10/2011 12:00:00 AM,0,-117.241007359,34.076027803
5649,S0190,SPVP013 Redlands (retired 12/31/2023),1,Southern California Edison (SCE),San Bernardino,0,1,SUN,9/15/2011 12:00:00 AM,0,-117.234812013,34.083533994
5650,S0192,SPVP016 Redlands (retired 12/31/2023),1,Southern California Edison (SCE),San Bernardino,0,1,SUN,5/18/2011 12:00:00 AM,0,-117.234213995,34.0857074890001
5651,S0195,SPVP022 Redlands (retired 12/31/2023),1,Southern California Edison (SCE),San Bernardino,0,1,SUN,11/15/2010 12:00:00 AM,0,-117.213436946,34.0800034430001
5652,S0198,SPVP028 San Bernardino (Vista 28) (retired 12/31/2023),1,Southern California Edison (SCE),San Bernardino,0,1,SUN,12/20/2011 12:00:00 AM,0,-117.274328812,34.0948351480001
5653,S0322,SPVP048 Redlands (retired 12/31/2023),1,Southern California Edison (SCE),San Bernardino,0,1,SUN,8/12/2014 12:00:00 AM,0,-117.228079053,34.0826554060001
5654,S0361,Patton State Hospital II ,0,Not Available,San Bernardino,0.99,1,SUN,7/3/2012 12:00:00 AM,0,-117.214588944,34.1424341470001
5655,S0370,Kohl's - San Bernardino - Mill,0,EDP Renewables North America LLC,San Bernardino,1,1,SUN,11/28/2007 12:00:00 AM,0,-117.266770322,34.094878179
5656,S0377,Kohl's - San Bernardino - Central,0,Silicon Ranch Corporation,San Bernardino,1,1,SUN,8/24/2012 12:00:00 AM,0,-117.267019891,34.0853609980001
5657,S0451,SunE - San Bernardino,0,Not Available,San Bernardino,1.9,Unit 1,SUN,10/16/2015 12:00:00 AM,0,-117.247683793,34.1003757920001
5658,S0452,SunE - Redlands,0,Not Available,San Bernardino,1.83,Unit 1,SUN,10/16/2015 12:00:00 AM,0,-117.229481936,34.076201466
5659,S9153,Loma Linda VA Health Care System,0,Not Available,San Bernardino,2.83,"1, 2",SUN,1/1/2011 12:00:00 AM,0,-117.25018806,34.050146007
5660,E0204,MN Colton Genco LLC (Retired 2013),1,OPAL Fuels,San Bernardino,0,1,LFG,4/1/2004 12:00:00 AM,0,-117.340219529,34.04734318
5661,G0317,Loma Linda University Cogeneration,0,Loma Linda University,San Bernardino,10.4,"GEN1, GEN2, GEN3",NG,2/1/1980 12:00:00 AM,0,-117.26269568,34.051275043
5662,G0259,Riverside Canal Power (Retired 12/31/2004),1,Riverside Canal Power Co Inc,San Bernardino,0,"RC 1, RC 2, RC 3, RC 4",NG,7/1/1952 12:00:00 AM,0,-117.33142799,34.023024149
5663,G0795,Mountainview Generating Station,0,Southern California Edison (SCE),San Bernardino,1110,"Unit 3, Unit 4",NG,12/10/2005 12:00:00 AM,1,-117.241913263,34.081723154
5664,G0821,Alliance Drews (Agua Mansa Colton),0,San Joaquin Energy,San Bernardino,45.56,"D1, D2, D3, D4",NG,8/1/2001 12:00:00 AM,1,-117.353776034,34.0606801010001
